station_name,free_bikes,empty_slots,latitude,longitude,timestamp
Berger Straße / Falltorstraße,0,40,50.12979507446289,8.713783264160156,2026-01-09 20:41:51.079212
Grüneburgweg / Leerbachstraße,11,29,50.121070861816406,8.672355651855469,2026-01-09 20:41:51.079213
Industriehof,1,39,50.12856674194336,8.62952709197998,2026-01-09 20:41:51.079215
Ledermuseum/Berliner Straße,7,33,50.106109619140625,8.751700401306152,2026-01-09 20:41:51.079216
Arnsburger Straße / Mainkurstraße,5,35,50.125484466552734,8.707107543945312,2026-01-09 20:41:51.079218
Gaugrafenstraße / Am Seedamm,1,39,50.12646484375,8.595523834228516,2026-01-09 20:41:51.079219
Wilhelm-Leuschner-Straße/ Windmühlstraße,4,36,50.10566329956055,8.669916152954102,2026-01-09 20:41:51.079222
Eschersheimer Landstraße / Grüneburgweg,0,40,50.12175369262695,8.675601959228516,2026-01-09 20:41:51.079223
Grüneburgweg / Feldbergstraße,7,33,50.12281036376953,8.665717124938965,2026-01-09 20:41:51.079225
Bahnhof Bieber / Poststraße,4,36,50.090091705322266,8.808309555053711,2026-01-09 20:41:51.079226
Rebstockbad,1,39,50.113037109375,8.61866569519043,2026-01-09 20:41:51.079228
Westhafenplatz / Speicherstraße,1,39,50.101585388183594,8.663290023803711,2026-01-09 20:41:51.079230
Eschborn / Camp-Phönix-Park,7,33,50.13399124145508,8.559188842773438,2026-01-09 20:41:51.079231
Campus UAS Frankfurt,11,29,50.13042449951172,8.692181587219238,2026-01-09 20:41:51.079238
Jean-Paul-Straße / Eichendorffstraße,1,39,50.14297866821289,8.662790298461914,2026-01-09 20:41:51.079239
Theodor-Heuss Allee 106,1,39,50.11555099487305,8.632399559020996,2026-01-09 20:41:51.079241
Bornheimer Landstraße / Bäckerweg,2,38,50.122955322265625,8.692523956298828,2026-01-09 20:41:51.079243
S-Bahn Station Messe,0,40,50.112510681152344,8.643823623657227,2026-01-09 20:41:51.079244
Eckenheimer Landstraße / Barchfeldstraße,0,40,50.148189544677734,8.681821823120117,2026-01-09 20:41:51.079246
Glauburgstraße / Weberstraße,0,40,50.12662887573242,8.68655014038086,2026-01-09 20:41:51.079247
Bockenheimer Landstraße / Mendelssohnstraße,1,39,50.11907196044922,8.659764289855957,2026-01-09 20:41:51.079249
Parlamentsstraße / Bornheimer Landwehr,2,38,50.122230529785156,8.7168550491333,2026-01-09 20:41:51.079250
François-Mitterrand-Platz,1,39,50.11088180541992,8.665425300598145,2026-01-09 20:41:51.079252
Studierendenhaus Jügelstraße / Mertonstraße,4,36,50.11853790283203,8.651871681213379,2026-01-09 20:41:51.079258
Eschersheimer Landstraße / Am Weißen Stein,1,39,50.156612396240234,8.657018661499023,2026-01-09 20:41:51.079260
Kleinmarkthalle,9,31,50.11225509643555,8.68207836151123,2026-01-09 20:41:51.079261
Adlerwerke Kleyerstrasse / Kriegkstrasse,0,40,50.10127639770508,8.639674186706543,2026-01-09 20:41:51.079263
Ackermannstraße / Kleyerstraße,1,39,50.096275329589844,8.627853393554688,2026-01-09 20:41:51.079264
Friedberger Landstraße / Rohrbachstraße,3,37,50.1275634765625,8.692436218261719,2026-01-09 20:41:51.079266
Elbinger Straße / Trakehner Straße,1,39,50.126068115234375,8.626603126525879,2026-01-09 20:41:51.079268
Tel-Aviv Platz,0,40,50.107460021972656,8.62913990020752,2026-01-09 20:41:51.079272
Messe Haupteingang / Friedrich-Ebert-Anlage,17,23,50.112022399902344,8.654200553894043,2026-01-09 20:41:51.079273
Ernst-May-Platz,4,36,50.12641525268555,8.716830253601074,2026-01-09 20:41:51.079278
Alt-Rödelheim / Thudichumstraße,2,38,50.12541961669922,8.611519813537598,2026-01-09 20:41:51.079279
Berliner Straße/Marktplatz,3,37,50.10554885864258,8.764809608459473,2026-01-09 20:41:51.079281
Studentenwohnheim Ludwig-Landmann-Str. 343,5,35,50.12848663330078,8.622259140014648,2026-01-09 20:41:51.079283
Röderbergweg,5,35,50.11333465576172,8.701589584350586,2026-01-09 20:41:51.079284
Portis Büro Eschborn / Ginnheimer Straße,6,34,50.140655517578125,8.579182624816895,2026-01-09 20:41:51.079286
Gartenstraße / Holbeinstraße,5,35,50.10153579711914,8.67471694946289,2026-01-09 20:41:51.079288
DB InfraGO,1,39,50.11347198486328,8.647724151611328,2026-01-09 20:41:51.079289
Eschersheimer Landstraße / Am Lindenbaum,0,40,50.15321350097656,8.66100788116455,2026-01-09 20:41:51.079291
Im Prüfling / Throner Straße,5,35,50.129520416259766,8.707500457763672,2026-01-09 20:41:51.079292
Stadtbücherei Griesheim,2,38,50.09513473510742,8.607426643371582,2026-01-09 20:41:51.079294
Gallusanlage 7,2,38,50.109649658203125,8.6714448928833,2026-01-09 20:41:51.079295
U  Zeilweg,1,39,50.16451644897461,8.642948150634766,2026-01-09 20:41:51.079297
Campus Westend / Hansa-Allee,9,31,50.129119873046875,8.66966438293457,2026-01-09 20:41:51.079299
Reifenberger Straße / Hausener Weg,1,39,50.12868118286133,8.61532974243164,2026-01-09 20:41:51.079301
Eschenheimer Anlage / Oeder Weg (Verkehrsinsel),8,32,50.118160247802734,8.67977237701416,2026-01-09 20:41:51.079302
Philipp-Reis-Straße / Am Dammgraben,1,39,50.1109504699707,8.635615348815918,2026-01-09 20:41:51.079304
U  Leipziger Strasse,2,38,50.122650146484375,8.645650863647461,2026-01-09 20:41:51.079305
Martin-Luther-Straße / Burgstraße,6,34,50.124298095703125,8.697805404663086,2026-01-09 20:41:51.079307
Allerheiligentor,0,40,50.11318588256836,8.6923828125,2026-01-09 20:41:51.079308
Eschborn / S-Bahn Station Eschborn Süd,4,36,50.1339111328125,8.578069686889648,2026-01-09 20:41:51.079313
Burnitzstraße,0,40,50.097434997558594,8.677679061889648,2026-01-09 20:41:51.079314
Diesterwegstraße / Schweizer Platz,1,39,50.101707458496094,8.681083679199219,2026-01-09 20:41:51.079316
Untermainkai / Neue Mainzer Straße,2,38,50.107765197753906,8.675826072692871,2026-01-09 20:41:51.079318
Ginnheimer Landstraße / Wilhelm-Epstein-Straße,1,39,50.1367073059082,8.646073341369629,2026-01-09 20:41:51.079319
Praunheimer Landstraße / Jean-Albert-Schwarz-Straß,11,29,50.1482048034668,8.624140739440918,2026-01-09 20:41:51.079321
Brunnenweg/Wilhelm-Schramm-Straße,12,28,50.08367919921875,8.783610343933105,2026-01-09 20:41:51.079328
Eschersheimer Landstraße / Holzhausenstraße,7,33,50.12673568725586,8.6735258102417,2026-01-09 20:41:51.079330
U Preungesheim,3,37,50.15865707397461,8.687943458557129,2026-01-09 20:41:51.079332
S Eschborn Süd / Stuttgarter Straße,12,28,50.13347244262695,8.57841968536377,2026-01-09 20:41:51.079333
Ostendstraße / Martin-Elsässer-Weg,5,35,50.11140060424805,8.698516845703125,2026-01-09 20:41:51.079335
Campus Riedberg Mensa,5,35,50.171669006347656,8.631916046142578,2026-01-09 20:41:51.079336
Mainzer Landstraße / Rüsselsheimer Straße,7,33,50.10087203979492,8.620850563049316,2026-01-09 20:41:51.079342
Hafenstraße / Speicherstraße,7,33,50.10038757324219,8.660853385925293,2026-01-09 20:41:51.079344
Speyerer Straße / Koblenzer Straße,1,39,50.10734939575195,8.648619651794434,2026-01-09 20:41:51.079345
Rosa-Luxemburg-Straße / Ginnheimer Landstraße,7,33,50.1402702331543,8.646966934204102,2026-01-09 20:41:51.079347
Schmidtstraße 12,3,37,50.10289001464844,8.618450164794922,2026-01-09 20:41:51.079349
Markgrafenstraße / Leipziger Straße,2,38,50.12294387817383,8.64544677734375,2026-01-09 20:41:51.079350
Hügelstraße / Wilhelm-Busch-Straße,0,40,50.147037506103516,8.66157054901123,2026-01-09 20:41:51.079352
Mannheimer Straße / Stuttgarter Straße,0,40,50.10451889038086,8.66165828704834,2026-01-09 20:41:51.079356
KlingelING / Theodor-Heuss-Allee,14,26,50.113983154296875,8.649843215942383,2026-01-09 20:41:51.079362
Schaumainkai / Rubensstraße,5,35,50.101768493652344,8.670740127563477,2026-01-09 20:41:51.079364
Marbachweg / Eckenheimer Landstraße,0,40,50.14198684692383,8.683533668518066,2026-01-09 20:41:51.079365
Eschborn / Helfmann-Park,5,35,50.13827896118164,8.582090377807617,2026-01-09 20:41:51.079367
Pfarrer-Perabo-Platz / Kleyerstraße,9,31,50.098846435546875,8.634016036987305,2026-01-09 20:41:51.079368
Friedberger Landstraße / Dortelweiler Straße,0,40,50.13912582397461,8.698641777038574,2026-01-09 20:41:51.079370
Affentorplatz,7,33,50.10435485839844,8.69019603729248,2026-01-09 20:41:51.079372
Berger Straße / Hermesweg neu,1,39,50.11838150024414,8.691840171813965,2026-01-09 20:41:51.079373
Wolfsgangstraße / Hammanstraße,3,37,50.12434387207031,8.676939964294434,2026-01-09 20:41:51.079375
Frankenallee / Schwalbacherstraße,4,36,50.10417175292969,8.635613441467285,2026-01-09 20:41:51.079376
Schloßstraße / Robert-Mayer-Straße,1,39,50.11750411987305,8.645444869995117,2026-01-09 20:41:51.079378
Eiserne Hand / Scheffelstraße,1,39,50.122100830078125,8.6899995803833,2026-01-09 20:41:51.079379
Zum Brommenhof / Gerbermühlstraße,2,38,50.10464096069336,8.699756622314453,2026-01-09 20:41:51.079381
Mainkai / Am Hafendeck,7,33,50.11272048950195,8.753939628601074,2026-01-09 20:41:51.079383
Bornheimer Landwehr / Wittelsbacherallee,0,40,50.12242126464844,8.710065841674805,2026-01-09 20:41:51.079384
Konstablerwache,10,30,50.11415481567383,8.686700820922852,2026-01-09 20:41:51.079386
Oberlindau / Staufenstraße,0,40,50.11941909790039,8.669050216674805,2026-01-09 20:41:51.079388
Radisson Blu Hotel,1,39,50.117332458496094,8.627662658691406,2026-01-09 20:41:51.079389
Waldemar Straße / Altenhainer Straße,0,40,50.1067008972168,8.634380340576172,2026-01-09 20:41:51.079392
Lurgiallee / Sebastian-Kneipp-Straße,11,29,50.16971969604492,8.6409330368042,2026-01-09 20:41:51.079402
Sophienstraße / Bernusstraße,1,39,50.126220703125,8.645190238952637,2026-01-09 20:41:51.079404
Osthafenplatz / Hanauer Landstraße,14,26,50.11115264892578,8.712002754211426,2026-01-09 20:41:51.079405
Karlsruher Straße  /  Mannheimer Straße,6,34,50.105220794677734,8.663209915161133,2026-01-09 20:41:51.079407
Nordring / Goethering,1,39,50.11164855957031,8.740596771240234,2026-01-09 20:41:51.079409
Kurt-Schumacher Straße / Börneplatz,0,40,50.11198043823242,8.687911033630371,2026-01-09 20:41:51.079410
Grüneburgweg / Siesmayerstraße (Palmengarten),9,31,50.12324523925781,8.658509254455566,2026-01-09 20:41:51.079412
Buchrainplatz,5,35,50.100059509277344,8.724601745605469,2026-01-09 20:41:51.079413
Am Tiergarten / Maulbeerstraße,0,40,50.11530685424805,8.70486068725586,2026-01-09 20:41:51.079415
Deutscher Wetterdienst / August-Bebel-Ring,1,39,50.10219955444336,8.745889663696289,2026-01-09 20:41:51.079416
Rödelheimer Landstraße / Ludwig-Landmann-Straße,11,29,50.121315002441406,8.62018871307373,2026-01-09 20:41:51.079418
Gerauer Straße / Adolf-Miersch-Straße,1,39,50.08340072631836,8.644189834594727,2026-01-09 20:41:51.079420
Bettinaplatz / Bettinastraße,2,38,50.113861083984375,8.656394958496094,2026-01-09 20:41:51.079421
Rechneigrabenstraße / Lange Straße,0,40,50.11119842529297,8.692375183105469,2026-01-09 20:41:51.079423
Alfred-Brehm-Platz / Zoo Frankfurt,4,36,50.115543365478516,8.698468208312988,2026-01-09 20:41:51.079424
Kaiserlei Ausgang Berliner Straße,2,38,50.105228424072266,8.740872383117676,2026-01-09 20:41:51.079426
Schäfergasse / Stephanstraße,3,37,50.11640167236328,8.684700012207031,2026-01-09 20:41:51.079428
Zum Pfarrturm / Saalgasse,0,40,50.11000442504883,8.684974670410156,2026-01-09 20:41:51.079429
Schweizer Straße / Oppenheimer Landstraße,5,35,50.10161209106445,8.680907249450684,2026-01-09 20:41:51.079431
Campus Westend / Hansaallee / Bremer Straße,11,29,50.127174377441406,8.67147445678711,2026-01-09 20:41:51.079432
Frankfurt Arena / Eingang 2,10,30,50.0684814453125,8.651167869567871,2026-01-09 20:41:51.079434
Adalberstraße / Hamburger Allee,2,38,50.11868667602539,8.641077995300293,2026-01-09 20:41:51.079435
Emil-Sulzbach Straße / Robert-Mayer Straße,5,35,50.116817474365234,8.6492338180542,2026-01-09 20:41:51.079437
Kaiserstraße/Bismarckstraße,3,37,50.09980010986328,8.760530471801758,2026-01-09 20:41:51.079439
Westbahnhof,3,37,50.119361877441406,8.640113830566406,2026-01-09 20:41:51.079443
Gerbermühlstraße / Wehrstraße,1,39,50.10527038574219,8.721658706665039,2026-01-09 20:41:51.079445
Gießener Straße / Ronneburgstraße,1,39,50.15079879760742,8.688623428344727,2026-01-09 20:41:51.079446
Sophienstraße / Ginnheimer Straße,4,36,50.127872467041016,8.64146614074707,2026-01-09 20:41:51.079448
Idsteiner Straße / Eppenhainer Straße,0,40,50.10487365722656,8.62513542175293,2026-01-09 20:41:51.079450
Oeder Weg / Oberweg,0,40,50.12241744995117,8.681046485900879,2026-01-09 20:41:51.079451
Hochstraße / Bockenheimer Anlage,3,37,50.11627960205078,8.675769805908203,2026-01-09 20:41:51.079453
Gräfstraße / Falkstraße,3,37,50.121788024902344,8.650992393493652,2026-01-09 20:41:51.079454
Gerbermühlstraße / Walther-von-Cronberg-Platz,3,37,50.105003356933594,8.695931434631348,2026-01-09 20:41:51.079456
Voltastraße / An der Dammheide,1,39,50.117488861083984,8.630359649658203,2026-01-09 20:41:51.079457
Adam-Riese-Platz / Hafenstraße,3,37,50.10625457763672,8.655717849731445,2026-01-09 20:41:51.079459
Stresemannallee / Mörfelder Landstraße,6,34,50.08941650390625,8.671809196472168,2026-01-09 20:41:51.079461
Am Anger / Eibenweg,3,37,50.10966873168945,8.810979843139648,2026-01-09 20:41:51.079463
Dormero-Hotel / Europaallee,1,39,50.10831069946289,8.643815994262695,2026-01-09 20:41:51.079465
Goethe-Uni Bockenheim,9,31,50.119773864746094,8.651847839355469,2026-01-09 20:41:51.079466
Beethovenstraße / Beethovenplatz,2,38,50.11820983886719,8.656476020812988,2026-01-09 20:41:51.079468
Lise-Meitner-Str. / Kreuznacherstr. (Novotel),6,34,50.1154670715332,8.64278507232666,2026-01-09 20:41:51.079469
Europaallee / Den Haager Straße,0,40,50.10905838012695,8.651458740234375,2026-01-09 20:41:51.079471
Cronstettenstraße / Klettenbergstraße,1,39,50.12962341308594,8.679295539855957,2026-01-09 20:41:51.079472
Starkenburgring/Klinikum Offenbach,3,37,50.09629821777344,8.755880355834961,2026-01-09 20:41:51.079474
Palmengartenstraße,3,37,50.1204833984375,8.656689643859863,2026-01-09 20:41:51.079479
Luisenstraße / Luisenplatz,4,36,50.12244415283203,8.696686744689941,2026-01-09 20:41:51.079480
Berger Straße / Rendeler Straße,6,34,50.127723693847656,8.70980167388916,2026-01-09 20:41:51.079482
Studentenwohnheim / Porthstraße,0,40,50.143104553222656,8.683525085449219,2026-01-09 20:41:51.079483
Mainzer Landstraße 191/ Speyerer Straße,0,40,50.10528564453125,8.650403022766113,2026-01-09 20:41:51.079485
Opernplatz / Bockenheimer Landstaße,7,33,50.11557388305664,8.670540809631348,2026-01-09 20:41:51.079486
Saalburgallee / Kettelerallee,3,37,50.12360382080078,8.717333793640137,2026-01-09 20:41:51.079488
Grafenstraße / Reinhardstraße,1,39,50.15058517456055,8.670010566711426,2026-01-09 20:41:51.079489
Sportcampus Ginnheim,1,39,50.131553649902344,8.645244598388672,2026-01-09 20:41:51.079491
Martin-Elsässer-Platz,10,30,50.109004974365234,8.696854591369629,2026-01-09 20:41:51.079493
Goethestraße / Opernplatz,11,29,50.11479187011719,8.672807693481445,2026-01-09 20:41:51.079494
Griesheimer Stadtweg / DB Werk Griesheim,2,38,50.09413146972656,8.614977836608887,2026-01-09 20:41:51.079496
Wendelsplatz / Darmstädter Landstraße,1,39,50.100372314453125,8.692091941833496,2026-01-09 20:41:51.079497
Im Mainfeld,1,39,50.09013366699219,8.643092155456543,2026-01-09 20:41:51.079499
Frankenallee/Rebstöcker Straße,4,36,50.10289764404297,8.626494407653809,2026-01-09 20:41:51.079500
Eschersheimer Landstraße / HfMDK Frankfurt,1,39,50.12042999267578,8.676219940185547,2026-01-09 20:41:51.079502
Holzhausenstraße / Klettenbergstraße,0,40,50.1273193359375,8.677689552307129,2026-01-09 20:41:51.079503
Buchgasse / Limpurgergasse,4,36,50.109737396240234,8.679792404174805,2026-01-09 20:41:51.079505
Bockenheimer Landstraße / Liebigstraße,6,34,50.117156982421875,8.665972709655762,2026-01-09 20:41:51.079506
Deutsche Bundesbank,2,38,50.13616180419922,8.659581184387207,2026-01-09 21:11:51.396351
S-Bahn Station Galluswarte / Mainzer Landstraße,5,35,50.10348129272461,8.64473819732666,2026-01-09 21:11:51.396360
Kantstraße / Berger Straße,1,39,50.120548248291016,8.695967674255371,2026-01-09 21:11:51.396362
Mörfelder Landstraße / Riedhofweg,7,33,50.09166717529297,8.67452335357666,2026-01-09 21:11:51.396363
Taunusstraße / Gallusanlage,11,29,50.11044692993164,8.670585632324219,2026-01-09 21:11:51.396365
Bahnhof Rödelheim,2,38,50.124778747558594,8.607489585876465,2026-01-09 21:11:51.396367
Hermann-Eggert-Straße / ICE-Werk,13,27,50.09389114379883,8.63155746459961,2026-01-09 21:11:51.396368
Stralsunder Straße 34,1,39,50.130836486816406,8.669713020324707,2026-01-09 21:11:51.396369
Bahnhof Niederrad,1,39,50.08076095581055,8.637449264526367,2026-01-09 21:11:51.396370
Sandweg / Pfingstweidstraße,0,40,50.1160888671875,8.695579528808594,2026-01-09 21:11:51.396372
Griesheimer Stadtweg / Schöffenstraße,5,35,50.091331481933594,8.615250587463379,2026-01-09 21:11:51.396373
Nibelungenplatz / Nibelungen Allee,3,37,50.128929138183594,8.692561149597168,2026-01-09 21:11:51.396374
Anhalter Straße / Rumpenheimer Straße,3,37,50.124141693115234,8.790240287780762,2026-01-09 21:11:51.396376
Horst-Schulmann Straße / Sonnemannstraße,22,18,50.109771728515625,8.700186729431152,2026-01-09 21:11:51.396377
Campus Eschborn / Düsseldorfer Straße,2,38,50.130821228027344,8.570685386657715,2026-01-09 21:11:51.396378
Gerbermühlstraße / Zum Schlegelhof,4,36,50.10457229614258,8.703683853149414,2026-01-09 21:11:51.396379
Bahnhof Offenbach Ost/Lämmerspieler Weg,5,35,50.10245895385742,8.784159660339355,2026-01-09 21:11:51.396381
U  Fischstein / Am Industriehof,1,39,50.12944030761719,8.623920440673828,2026-01-09 21:11:51.396382
Balduinstraße,0,40,50.09769058227539,8.715438842773438,2026-01-09 21:11:51.396384
Luxemburger Allee / Rhönstraße,1,39,50.11930465698242,8.712139129638672,2026-01-09 21:11:51.396401
Eschenheimer Tor / Taubenstraße,10,30,50.11688232421875,8.679264068603516,2026-01-09 21:11:51.396403
Kurhessenplatz / Scharfensteinerstraße,9,31,50.1298828125,8.797810554504395,2026-01-09 21:11:51.396404
Ostendplatz / Seligenstädter Straße,4,36,50.087284088134766,8.808518409729004,2026-01-09 21:11:51.396405
Goldsteinstraße / Hahnstraße,1,39,50.08466720581055,8.63293743133545,2026-01-09 21:11:51.396407
Kasseler Straße / Ederstraße,5,35,50.11992263793945,8.638671875,2026-01-09 21:11:51.396408
Hans-Thoma Straße / Städelstraße,6,34,50.10404968261719,8.678319931030273,2026-01-09 21:11:51.396423
Franz-Rücker-Allee / Hedwig-Dransfeld-Straße,18,22,50.128597259521484,8.64642333984375,2026-01-09 21:11:51.396425
Lindner Hotel Main Plaza,5,35,50.1063346862793,8.695819854736328,2026-01-09 21:11:51.396427
Eschersheimer Landstraße / Adickes-Allee (Polizeip,0,40,50.131404876708984,8.672572135925293,2026-01-09 21:11:51.396428
Am Schwalbenschwanz / Chamissostraße,3,37,50.14973449707031,8.659971237182617,2026-01-09 21:11:51.396429
Friedberger Landstraße / Vogelsbergstraße,1,39,50.12522888183594,8.691948890686035,2026-01-09 21:11:51.396430
Kleine Nelkenstraße / Praunheimer Landstraße,1,39,50.13410186767578,8.625885963439941,2026-01-09 21:11:51.396431
Mainkai / Historisches Museum,6,34,50.109214782714844,8.682565689086914,2026-01-09 21:11:51.396433
S Station Griesheim Südseite,2,38,50.09398651123047,8.607354164123535,2026-01-09 21:11:51.396434
Praunheimer Landstraße / Im Vogelsgesang,8,32,50.138729095458984,8.624698638916016,2026-01-09 21:11:51.396435
Blue-Towers,4,36,50.08042526245117,8.623993873596191,2026-01-09 21:11:51.396437
Campus Riedberg / Institut für Organische Chemie,0,40,50.17289733886719,8.631454467773438,2026-01-09 21:11:51.396438
Friedensbrücke / Theodor-Stern-Kai,4,36,50.099910736083984,8.66762638092041,2026-01-09 21:11:51.396439
Bruchfeldplatz,4,36,50.08738708496094,8.644618034362793,2026-01-09 21:11:51.396440
Ruth-Mufang-Straße / Riedbergallee,2,38,50.174678802490234,8.627827644348145,2026-01-09 21:11:51.396460
Frankenallee / Bushaltestelle Haus Gallus,4,36,50.104679107666016,8.643461227416992,2026-01-09 21:11:51.396462
Altenhöferallee / Werkstattzentrale,0,40,50.17414855957031,8.634039878845215,2026-01-09 21:11:51.396464
Frankfurt-Louisa / S-Bahn-Station,1,39,50.083492279052734,8.670733451843262,2026-01-09 21:11:51.396465
Marbachweg / Kaiser-Sigmund-Straße,1,39,50.140621185302734,8.677789688110352,2026-01-09 21:11:51.396466
Wiesenhüttenplatz,4,36,50.10496139526367,8.666950225830078,2026-01-09 21:11:51.396467
S Eschborn Bahnhof,4,36,50.14322280883789,8.561345100402832,2026-01-09 21:11:51.396469
Europaallee  / Londoner Straße,2,38,50.108543395996094,8.64803695678711,2026-01-09 21:11:51.396474
Schwalbacher Straße / Ludwig-Erhard-Straße,4,36,50.14419174194336,8.555472373962402,2026-01-09 21:11:51.396475
HR / Bertramswiese 8,1,39,50.13663101196289,8.675122261047363,2026-01-09 21:11:51.396476
Mergenthalerallee / Frankfurter Straße,4,36,50.13349151611328,8.567211151123047,2026-01-09 21:11:51.396477
Hauptbahnhof Südeingang / Mannheimer Str.,14,26,50.10599899291992,8.664427757263184,2026-01-09 21:11:51.396478
Braubachstraße / Domstraße,0,40,50.11168670654297,8.684393882751465,2026-01-09 21:11:51.396479
Hansaallee / Platenstraße,0,40,50.1364631652832,8.66742992401123,2026-01-09 21:11:51.396481
Kaiserlei Ausgang Brüsseler Platz,0,40,50.10519790649414,8.736538887023926,2026-01-09 21:11:51.396482
Eschborn Rathausplatz,2,38,50.14080810546875,8.571972846984863,2026-01-09 21:11:51.396483
Rathaus/Berliner Straße,5,35,50.105918884277344,8.761910438537598,2026-01-09 21:11:51.396484
Melemstraße / Eysseneckstraße,0,40,50.1297492980957,8.675399780273438,2026-01-09 21:11:51.396485
Europaallee / Stephensonstraße,1,39,50.10850143432617,8.638931274414062,2026-01-09 21:11:51.396486
DB Fernverkehr ,2,38,50.092567443847656,8.621186256408691,2026-01-09 21:11:51.396490
Am Römerhof / Europa-Allee,5,35,50.108001708984375,8.622349739074707,2026-01-09 21:11:51.396491
Günthersburgallee / Rothschildallee,7,33,50.12655258178711,8.698197364807129,2026-01-09 21:11:51.396492
Idsteiner Straße / Schneidhainer Straße,1,39,50.10533142089844,8.629496574401855,2026-01-09 21:11:51.396494
Haltestelle Rennbahn,11,29,50.08331298828125,8.651432037353516,2026-01-09 21:11:51.396495
Studentenwohnheim Sandhöfer Allee 2,4,36,50.09217071533203,8.66011905670166,2026-01-09 21:11:51.396496
LES 30.32.34 / Industriestraße,2,38,50.14710998535156,8.551597595214844,2026-01-09 21:11:51.396497
Am Hochwehr / Hügelstraße,5,35,50.143898010253906,8.653403282165527,2026-01-09 21:11:51.396503
Ziegelhüttenplatz / Ziegelhüttenweg,0,40,50.09526824951172,8.681842803955078,2026-01-09 21:11:51.396504
Eschersheimer Landstraße / Fritz-Tarnow-Straße,0,40,50.142730712890625,8.668985366821289,2026-01-09 21:11:51.396506
Saalburgallee / Wittelsbacherallee,2,38,50.124755859375,8.713567733764648,2026-01-09 21:11:51.396507
Lokalbahnhof,5,35,50.10184860229492,8.691269874572754,2026-01-09 21:11:51.396508
Kelsterbacher Straße / Schwanheimer Straße,4,36,50.088531494140625,8.64626693725586,2026-01-09 21:11:51.396509
Fritzlarerstraße / Kirchplatz,8,32,50.12505340576172,8.637423515319824,2026-01-09 21:11:51.396510
Campus Westend Hörsaalzentrum,5,35,50.12852096557617,8.666016578674316,2026-01-09 21:11:51.396511
Hallgartenstraße / Hartmann-Ibach-Straße,0,40,50.13087463378906,8.699603080749512,2026-01-09 21:11:51.396513
Eckenheimer Landstraße / Holzhausenstraße,0,40,50.128299713134766,8.684428215026855,2026-01-09 21:11:51.396514
Geleitsstraße / Wendelsweg,1,39,50.099971771240234,8.69491958618164,2026-01-09 21:11:51.396533
Walter-Kolb-Straße / Elisabethenstraße,9,31,50.106327056884766,8.687041282653809,2026-01-09 21:11:51.396549
Bremer Platz / Fürstenbergstraße,2,38,50.12406539916992,8.66972827911377,2026-01-09 21:11:51.396552
Roßmarkt / An der Hauptwache,7,33,50.1128044128418,8.67853832244873,2026-01-09 21:11:51.396880
Hanauer Landstraße 287,5,35,50.116188049316406,8.725687980651855,2026-01-09 21:11:51.396889
Gerauer Straße / Güntherstraße,1,39,50.081443786621094,8.645849227905273,2026-01-09 21:11:51.396910
Leonardo-da-Vinci-Allee / Am Römerhof,1,39,50.11327362060547,8.627622604370117,2026-01-09 21:11:51.396929
Deutsche Bibliothek,1,39,50.131717681884766,8.683323860168457,2026-01-09 21:11:51.396949
Niederräder Brücke / Hahnstraße,0,40,50.087928771972656,8.631414413452148,2026-01-09 21:11:51.396951
Campus Westend IG Farben,15,25,50.12567138671875,8.665367126464844,2026-01-09 21:11:51.396954
Universitätsklinikum Parkhaus / Sandhofstraße,4,36,50.093040466308594,8.655517578125,2026-01-09 21:11:51.396959
S Station Mühlberg,4,36,50.10173797607422,8.700605392456055,2026-01-09 21:11:51.396961
Südbahnhof / Eingang Diesterwegplatz,7,33,50.10013961791992,8.684870719909668,2026-01-09 21:11:51.396962
Adalbertstraße / Schlossstraße,4,36,50.118892669677734,8.643545150756836,2026-01-09 21:11:51.396965
Mannheimer Straße / Hardenbergstraße,2,38,50.10301208496094,8.656966209411621,2026-01-09 21:11:51.396967
Lyoner Str. / Herriotstr.,1,39,50.08216857910156,8.62816047668457,2026-01-09 21:11:51.396970
Waldschmidtstraße / Wittelsbacher Allee,1,39,50.11827087402344,8.701419830322266,2026-01-09 21:11:51.396971
Am Weißen Stein / Maybachstraße,1,39,50.15814208984375,8.65456771850586,2026-01-09 21:11:51.396972
Hermann-Eggert-Straße / Wohnheim,4,36,50.10038757324219,8.646162986755371,2026-01-09 21:11:51.396999
Wittelsbacher Allee/ Habsburger Allee,6,34,50.12004089355469,8.70531177520752,2026-01-09 21:11:51.397025
Carlo-Schmid-Platz  / Depot,10,30,50.12031173706055,8.651659965515137,2026-01-09 21:11:51.397031
Mövenpick Hotel,2,38,50.109920501708984,8.651028633117676,2026-01-09 21:11:51.397033
Seckbacher Landstraße / Nußbaumstraße,0,40,50.13493728637695,8.712231636047363,2026-01-09 21:11:51.397036
Theodor-Heuss-Allee / Varrentrappstraße,2,38,50.114200592041016,8.645977020263672,2026-01-09 21:11:51.397139
Leonardo-da-Vinci Allee / August-Euler Allee,0,40,50.113853454589844,8.622892379760742,2026-01-09 21:11:51.397177
Holbeinstraße / Nordheimstraße,1,39,50.099239349365234,8.677009582519531,2026-01-09 21:11:51.397204
Europagarten,0,40,50.10829162597656,8.62908935546875,2026-01-09 21:11:51.397211
Grüne Straße / Hanauer Landstraße,3,37,50.113075256347656,8.696329116821289,2026-01-09 21:11:51.397215
